id,keyword,location,text,target
3857,engulfed,Hardley,"#FIRECALL 02:01 to a domestic property fire in #Pilley alongside multiple stations. Firefighting operations conducted by our crews as the flames engulfed the property, followed by salvage operations to save as many personal items as possible. #TeamHants https://t.co/KNz9jTZOry https://t.co/M5UzHO6NHC",1
3858,engulfed,India,"RT @Jayalko1: KOH KER TEMPLES, COMBODIA

A temple town which is 2nd largest of Khmer civilization. 
It has atleast 180 temples but most of them are like forgotten ruins in the jungle. 
The roots of a strangler fig have almost completely engulfed these structures. 
@LostTemple7 https://t.co/DX2h2zNXwU",1
3859,engulfed,Mars,"RT @Nomi_MB: As soon as the month of August commences, the countdown begins to the day that holds great significance for us, the day we attained an independent country of our own, and everyone is engulfed in a sea of varied emotions
 #WeAreForPakistan https://t.co/EeLBl9ZCRf",0
3860,engulfed,"झारखंड, भारत","RT @Jayalko1: KOH KER TEMPLES, COMBODIA

A temple town which is 2nd largest of Khmer civilization. 
It has atleast 180 temples but most of them are like forgotten ruins in the jungle. 
The roots of a strangler fig have almost completely engulfed these structures. 
@LostTemple7 https://t.co/DX2h2zNXwU",1
3861,engulfed,Seremban/Gombak,"RT @IMMikhailHafiz: The following national institutions were engulfed in multi million and billion ringgit scandals under BN's governance:

• 1MDB
• Tabung Haji
• FELDA 
• MARA 
• FELCRA
• KWAP
• NFC

Most, if not all, of these institutions have had to be rescued by taxpayer bailouts. https://t.co/QIHkn6IQNB",0
3862,engulfed,Wolf Bookstore,"41 minutes passed by with no reply i assume you too, are engulfed in fictional world https://t.co/YbTs71wgtn",0
3863,engulfed,West Texas,"RT @inihelene: My mother went into labour when grenades and bombs were falling like rain over the hospital. Endlessly falling.. The air was heavy, the village was engulfed in flames, sending thick black air into the sky. When she finally made it to the hospital, she became severely ill https://t.co/7eheua7icZ",1
3864,engulfed,"Washington, DC",Really should’ve taken more photos but it was the first time I got to be with people since a lil’ New Years Eve bonfire so it was a moment and I was engulfed in the love and queer shit 🥺😍,0
3865,engulfed,,"RT @Jayalko1: KOH KER TEMPLES, COMBODIA

A temple town which is 2nd largest of Khmer civilization. 
It has atleast 180 temples but most of them are like forgotten ruins in the jungle. 
The roots of a strangler fig have almost completely engulfed these structures. 
@LostTemple7 https://t.co/DX2h2zNXwU",1
3866,engulfed,,"⠀
Then he puts his coffee aside, reverts to the room where he finds the contact of the intended and is busy messaging.

Silence engulfed the situation between them, deep in each other's minds after Maya disturbed and waited patiently on what Bharaji was doing.

⠀",0
3867,engulfed,Arakan,"RT @ahmermkhan: The remains of #Rohingya refugee camp after a massive fire engulfed the camp, where more than 1 million refugees from Myanmar are living. 

Photos by Ro Yasin. https://t.co/DMoa2QsuDF",1
3868,engulfed,Mumbai,"RT @Jayalko1: KOH KER TEMPLES, COMBODIA

A temple town which is 2nd largest of Khmer civilization. 
It has atleast 180 temples but most of them are like forgotten ruins in the jungle. 
The roots of a strangler fig have almost completely engulfed these structures. 
@LostTemple7 https://t.co/DX2h2zNXwU",1
3869,engulfed,"Manipur, India","RT @Jayalko1: KOH KER TEMPLES, COMBODIA

A temple town which is 2nd largest of Khmer civilization. 
It has atleast 180 temples but most of them are like forgotten ruins in the jungle. 
The roots of a strangler fig have almost completely engulfed these structures. 
@LostTemple7 https://t.co/DX2h2zNXwU",1
3870,engulfed,,"RT @IMMikhailHafiz: The following national institutions were engulfed in multi million and billion ringgit scandals under BN's governance:

• 1MDB
• Tabung Haji
• FELDA 
• MARA 
• FELCRA
• KWAP
• NFC

Most, if not all, of these institutions have had to be rescued by taxpayer bailouts. https://t.co/QIHkn6IQNB",0
3871,engulfed,Edmonton Archdiocese,"RT @RyanRasins: On this day a year ago, Pope Francis most clearly exemplified his role as the Vicar of Christ and shepherd of the faithful. Alone, limping, and in the rain, he prayed for the world engulfed in uncertainty and death. Long live Pope Francis https://t.co/I1Z4dXa3dk",0
3872,engulfed,,"RT @inihelene: My mother went into labour when grenades and bombs were falling like rain over the hospital. Endlessly falling.. The air was heavy, the village was engulfed in flames, sending thick black air into the sky. When she finally made it to the hospital, she became severely ill https://t.co/7eheua7icZ",1
3873,engulfed,"Peshawar, Pakistan","RT @Nomi_MB: As soon as the month of August commences, the countdown begins to the day that holds great significance for us, the day we attained an independent country of our own, and everyone is engulfed in a sea of varied emotions
 #WeAreForPakistan https://t.co/EeLBl9ZCRf",0
3874,engulfed,"Cincinnati, OH/Bangkok","RT @inihelene: My mother went into labour when grenades and bombs were falling like rain over the hospital. Endlessly falling.. The air was heavy, the village was engulfed in flames, sending thick black air into the sky. When she finally made it to the hospital, she became severely ill https://t.co/7eheua7icZ",1
3875,engulfed,South Africa,RT @4uwell: Don’t get mad. Don’t get even. Do better. Much better. Become so engulfed in your own success &amp; happiness that you forget it ever happened.,0
3876,engulfed,,"RT @IMMikhailHafiz: The following national institutions were engulfed in multi million and billion ringgit scandals under BN's governance:

• 1MDB
• Tabung Haji
• FELDA 
• MARA 
• FELCRA
• KWAP
• NFC

Most, if not all, of these institutions have had to be rescued by taxpayer bailouts. https://t.co/QIHkn6IQNB",0
3877,engulfed,,"Nigeria is engulfed by poverty, it's sad",0
3878,engulfed,Bahrain,"RT @Nomi_MB: As soon as the month of August commences, the countdown begins to the day that holds great significance for us, the day we attained an independent country of our own, and everyone is engulfed in a sea of varied emotions
 #WeAreForPakistan https://t.co/EeLBl9ZCRf",0
3879,engulfed,,"⠀⠀
⠀⠀
What if the called crooked path was the path that both light and deep, engulfed in the warmth of spring sun interwoven with the shelter of the trees?
⠀⠀
⠀⠀",0
3880,engulfed,"Vijayawada, Andhra Pradesh","RT @Jayalko1: KOH KER TEMPLES, COMBODIA

A temple town which is 2nd largest of Khmer civilization. 
It has atleast 180 temples but most of them are like forgotten ruins in the jungle. 
The roots of a strangler fig have almost completely engulfed these structures. 
@LostTemple7 https://t.co/DX2h2zNXwU",1
3881,engulfed,,"In the Natalie Bell building, Edward Krasiński shows a timely tapestry. The piece is engulfed with blackcurrant. You feel contentment.",0
3882,engulfed,18+ NO MINORS,"RT @normalfannie: I draw hentai of 2 anime bros. Suddenly, all siblings around the world start fucking. The world is in dissaray, the economy is collapsing. Incest has engulfed the nation. Our only hope; twitter user jiminsballsack, emerges with a fancam and a battle cry: ""STOP N*rmalizing *NCEST""",0
3883,engulfed,"Multan, Pakistan","RT @Nomi_MB: As soon as the month of August commences, the countdown begins to the day that holds great significance for us, the day we attained an independent country of our own, and everyone is engulfed in a sea of varied emotions
 #WeAreForPakistan https://t.co/EeLBl9ZCRf",0
3884,engulfed,,RT @JikookLuv4Life: Look at the differences. The way Jimin is completely engulfed  by JK now.  I love the way that somethings never change with them. But the way the grew up together is really so amazing. #jikook https://t.co/KRevLATZbx,0
3885,engulfed,,"@ruth_racheal @achariacha1 @SuccessorSunny Pipo cnt understand wats happening til dey all finally gt engulfed into the pain others r facing. Eventually, d taxes wl b 2 much 2 handle for evry1. N that's wen dey wl wake up. I cnt blve we r gonna be taxed in order for pipo to share d money after lying about a satellite. 🤦🏽‍♂️🤦🏽‍♂️",0
3886,engulfed,"Batipuh, Indonesia","RT @IMMikhailHafiz: The following national institutions were engulfed in multi million and billion ringgit scandals under BN's governance:

• 1MDB
• Tabung Haji
• FELDA 
• MARA 
• FELCRA
• KWAP
• NFC

Most, if not all, of these institutions have had to be rescued by taxpayer bailouts. https://t.co/QIHkn6IQNB",0
3887,engulfed,"California, USA","@clearing_fog @sisu_sanity Thank you, back at ya..
How many came to twitter depressed, stressed, engulfed in anxiety looking for answers and/or an outlet only to be pummeled by that directed hostility and targeting",0
3888,engulfed,"Ottawa, Ontario, CANADA","RT @PeelPolice: FIRE:
- Midway Blvd / Tomken Rd #Mississauga
- Report of a truck fully engulfed in fire
- Thick black smoke in the area
- Vehicle on private property
- Invader Cres/ Midway shut down to traffic
- Awaiting further information
- R/C 1:22pm
- 21-0108600",1
3889,engulfed,,"RT @PeelPolice: FIRE:
- Midway Blvd / Tomken Rd #Mississauga
- Report of a truck fully engulfed in fire
- Thick black smoke in the area
- Vehicle on private property
- Invader Cres/ Midway shut down to traffic
- Awaiting further information
- R/C 1:22pm
- 21-0108600",1
3890,engulfed,,RT @JikookLuv4Life: Look at the differences. The way Jimin is completely engulfed  by JK now.  I love the way that somethings never change with them. But the way the grew up together is really so amazing. #jikook https://t.co/KRevLATZbx,0
3891,engulfed,,"28/3/1972
🔥Miss Ruby Johnston (38) Ballintemple, N`tnhamilton, housekeeper &amp; childminder was attacked burnt by irish republican thugs, Armagh on 5/2/72.

They threw petrol bombs through bus window
Bus engulfed in flames
Ruby suffered severe burning
Died 7 wks + 3 days later #otd https://t.co/pXadF8w6Xb",1
3892,epicentre,"Sydney, New South Wales","@SoniaGVA @DrZoeHyde @ThomasAgoritsas Mate, you ever heard of a plane?
We had more ppl come here from the epicentre than Europe did. Most of our cases came *from Europe*. But once it’s in, it’s in. Controlling it is absolutely possible, but you have to chose to do it. Europe &amp; the US chose not to.",0
3893,epicentre,United States,"RT @KyleWOrton: #Taiwan's Health Minister says Western governments should have endured the political heat to impose lockdown measures earlier, a strategy that meant his country lost only ten people to the #coronavirus, despite being at the epicentre of what #China caused. https://t.co/K72yJYiTKJ",0
3894,epicentre,,"@discreteindian @112abhishek112 @BOONMITRA That is where the societal hypocrisy begins. All these trends make me believe that the cultural epicentre is set to shift away from Kolkata into deep Bengal ,bardhaman and birbhum districts are two superb candidates ,but these regions need more universities,colleges&amp;infra :)",0
3895,epicentre,"London and Wirral, Britain","#Taiwan's Health Minister says Western governments should have endured the political heat to impose lockdown measures earlier, a strategy that meant his country lost only ten people to the #coronavirus, despite being at the epicentre of what #China caused. https://t.co/K72yJYiTKJ",0
3896,epicentre,"Bengaluru, India","If this is a war of ideas, and not a mere electoral mud-wrestling match of the usual sort, then Nandigram is the epicentre. @santwana99
https://t.co/YqnkibED4T",0
3897,epicentre,,"This is reason Genuine Christians are praying for revival in United States🇺🇸🇺🇸, and the world.  

We are praying that God dismantles the epicentre of Antichrist in United States🇺🇸🇺🇸, and every where around the world...

Rev 22:20 KJ2000 ...Even so, come, Lord Jesus. https://t.co/pVeXU8BMmJ",0
